FRN,ProviderName,StateAbbr,TechCode,records,blocks
0003772787,"Clarence Telephone Co., Inc.",IA,50,181,181
0003772993,"Diverse Communications, Inc.",IL,10,114,114
0003772993,Woodhull Community Telephone Company,IL,50,201,201
0003773074,Bellaire Television Cable Co. Inc,OH,42,4,4
0003773298,"J & N Cable Systems, Inc.",OR,41,94,94
0003773405,"Northwest Community Communications, Inc.",WI,42,850,850
0003773454,The Bergen Telephone Company,IL,10,12,12
0003773454,The Bergen Telephone Company,IL,50,4,4
0003773454,The Bergen Telephone Company,WI,10,7,7
0003773454,The Bergen Telephone Company,WI,50,37,37
0003773504,Bernard Communications,IA,70,375,375
0003773504,"Bernard Telephone Company, Inc.",IA,50,375,375
0003773520,Bruce Telephone Company,WI,10,437,437
0003773520,Bruce Telephone Company,WI,12,76,76
0003773520,Bruce Telephone Company,WI,50,35,35
0003773579,Cochrane Cooperative Telephone Company,WI,50,398,398
0003773629,Coon Valley Farmers Telephone Company,WI,10,273,273
0003773629,Coon Valley Farmers Telephone Company,WI,50,156,156
0003773702,Farmers Independent Telephone Company,WI,10,487,487
0003773702,Farmers Independent Telephone Company,WI,50,267,267
0003773751,"Felton Telephone Company, Inc.",MN,10,103,103
0003773751,"Felton Telephone Company, Inc.",MN,11,170,170
0003773751,"Felton Telephone Company, Inc.",MN,12,248,248
0003773777,Home Telephone Company,MN,10,37,37
0003773777,Home Telephone Company,MN,11,114,114
0003773777,Home Telephone Company,MN,12,141,141
0003773827,Lost Nation-Elwood Telephone Company,IA,50,267,267
0003773975,Mabel Cooperative Telephone Company,IA,10,397,397
0003773975,Mabel Cooperative Telephone Company,MN,11,191,191
0003773991,Christensen Communications Co.,MN,10,468,468
0003774023,"Marquette-Adams Telephone Cooperative, Inc.",WI,10,104,104
0003774023,"Marquette-Adams Telephone Cooperative, Inc.",WI,50,1627,1532
0003774056,Minnesota Valley Telephone Company,MN,10,513,513
0003774072,Nelson Communications Cooperative,WI,10,820,820
0003774072,Nelson Communications Cooperative,WI,50,170,170
0003774098,"Ind. Co. Cable TV, Inc",AR,42,917,917
0003774098,"Ind. Co. Cable TV, Inc",AR,50,258,258
0003774098,"Ind. Co. Cable TV, Inc",AR,70,855,855
0003774098,"Ind. Co. Cable TV, Inc",AZ,70,1,1
0003774098,"Ind. Co. Cable TV, Inc",CA,42,1,1
0003774098,"Ind. Co. Cable TV, Inc",CA,50,1,1
0003774098,"Ind. Co. Cable TV, Inc",CA,70,2,2
0003774098,"Ind. Co. Cable TV, Inc",FL,70,1,1
0003774098,"Ind. Co. Cable TV, Inc",MS,42,1,1
0003774098,"Ind. Co. Cable TV, Inc",NC,70,1,1
0003774098,"Ind. Co. Cable TV, Inc",OH,70,1,1
0003774098,"Ind. Co. Cable TV, Inc",OK,70,1,1
0003774098,"Ind. Co. Cable TV, Inc",TN,50,1,1
0003774098,"Ind. Co. Cable TV, Inc",TN,70,2,2
0003774262,Northern Telephone Company,MN,10,6,6
0003774296,"Richland-Grant Telephone Cooperative, Inc.",WI,11,874,874
0003774296,"Richland-Grant Telephone Cooperative, Inc.",WI,50,421,421
0003774320,Sharon Telephone Company,IL,10,26,26
0003774320,Sharon Telephone Company,WI,10,311,311
0003774338,"Spring Valley Telephone Company, Inc.",WI,10,145,145
0003774338,"Spring Valley Telephone Company, Inc.",WI,50,45,45
0003774403,"Tri-County Telephone Cooperative, Inc.",WI,11,1686,1686
0003774403,"Tri-County Telephone Cooperative, Inc.",WI,50,1686,1686
0003774403,Western Wisconsin Communications,WI,42,2713,2713
0003774460,Wilderness Valley Telephone Company,MN,10,12,12
0003774478,Winthrop Telephone Company,MN,10,295,295
0003774494,Wittenberg Telephone Company,WI,11,595,595
0003774965,Bentleyville Communications Corporation,PA,11,849,849
0003774965,Bentleyville Communications Corporation,PA,42,840,840
0003775244,Lumos Telephone of Botetourt Inc.,VA,10,1926,1926
0003775244,Lumos Telephone of Botetourt Inc.,VA,12,125,125
0003775244,Lumos Telephone of Botetourt Inc.,VA,20,2,2
0003775244,Lumos Telephone of Botetourt Inc.,VA,50,1040,1040
0003775400,Haefele TV Inc.,NY,42,1654,1654
0003775400,Haefele TV Inc.,NY,50,225,225
0003775715,"Grantsburg Telcom, Inc.",WI,42,51,51
0003775749,"Tech-Com, Inc.",WI,12,320,320
0003775749,"Tech-Com, Inc.",WI,50,2,2
0003776069,Griswold Cooperative Telephone Company,IA,50,819,819
0003776507,Glenwood Telecommunications Inc.,NE,40,273,273
0003776507,Glenwood Telecommunications Inc.,NE,50,1431,1431
0003776507,Glenwood Telecommunications Inc.,NE,70,19300,19300
0003777307,"Cable Communications of Willsboro, Inc",NY,42,75,75
0003777307,"Cable Communications of Willsboro, Inc",NY,50,5,5
0003777448,"All West/Utah, Inc.",UT,50,332,332
0003777885,Chibardun Telephone Cooperative,WI,10,1277,1277
0003777885,Chibardun Telephone Cooperative,WI,50,208,208
0003777919,CTC Telecom,WI,10,831,831
0003777919,CTC Telecom,WI,50,27,27
0003777919,CTC Telecom,WI,70,3239,3239
0003777927,Antilles Wireless LLC,CA,41,1085,1085
0003777927,Antilles Wireless LLC,CA,42,649,649
0003777927,Antilles Wireless LLC,CA,70,1562,1562
0003777927,Antilles Wireless LLC,MT,70,3734,3734
0003778594,"Arkwest Communications, Inc.",AR,10,444,444
0003778594,"Arkwest Communications, Inc.",AR,50,982,982
0003778628,"TSC Communications, Inc.",OH,42,364,364
0003778628,"TSC Communications, Inc.",OH,50,437,437
0003779675,Champlain Telephone Company,NY,11,379,379
0003779675,Champlain Telephone Company,NY,50,273,273
0003779873,Taloga Cable,OK,41,1,1
0003781200,"Comteck of Indiana, Inc.",IN,50,54,54
0003781200,"Comteck of Indiana, Inc.",IN,70,126,126
0003781556,Farmers Telephone Company,IA,10,92,92
0003781556,Farmers Telephone Company,IA,70,306,306
0003783123,"Valor Telecommunications of Texas, LLC",AR,10,948,948
0003783123,"Valor Telecommunications of Texas, LLC",NM,10,6593,6593
0003783123,"Valor Telecommunications of Texas, LLC",OK,10,6618,6618
0003783123,"Valor Telecommunications of Texas, LLC",TX,10,24001,24001
0003783255,"Tel-Star Cablevision, Inc.",IL,42,264,264
0003784063,"MetroCast Cablevision of New Hampshire, LLC",ME,42,856,856
0003784063,"MetroCast Cablevision of New Hampshire, LLC",NH,42,3965,3965
0003784352,Inter-County Cable Company,IA,40,19,19
0003784477,"Venture Communications Cooperative, Inc.",ND,50,30,30
0003784477,"Venture Communications Cooperative, Inc.",SD,12,521,521
0003784477,"Venture Communications Cooperative, Inc.",SD,50,7572,7572
0003785300,Westgate Communications LLC,WA,30,2,2
0003785318,Hiawatha Broadband Communications Inc.,MN,42,1435,1435
0003785318,Hiawatha Broadband Communications Inc.,MN,50,1725,1725
0003785318,Hiawatha Broadband Communications Inc.,MN,70,8261,8261
0003785318,Hiawatha Broadband Communications Inc.,WI,50,3,3
0003785318,Hiawatha Broadband Communications Inc.,WI,70,826,826
0003786936,"Sierra Communications, Inc.",NM,50,123,123
0003786936,"Sierra Communications, Inc.",NM,70,810,810
0003787991,Cable Co-op,OH,41,110,110
0003788254,"Bestline Communications, LP",TX,30,121,121
0003788254,"Bestline Communications, LP",TX,50,18,18
0003788775,Semo Communications Inc.,MO,41,385,385
0003788775,Semo Communications Inc.,MO,42,385,385
0003788940,Emily Cooperative Telephone Company,MN,50,354,354
0003789765,"Atwood Cable Systems, Inc.",KS,41,161,161
0003790003,Laurens Municipal Communications Utility,IA,42,104,104
0003792686,"Long Lines Metro, LLC",IA,10,45,45
0003792686,"Long Lines Metro, LLC",IA,42,241,241
0003792686,"Long Lines Metro, LLC",SD,10,20,20
0003792686,"Long Lines Metro, LLC",SD,42,29,29
0003793726,Easton Utilities Commission,MD,42,918,918
0003793726,Easton Utilities Commission,MD,50,483,483
0003793726,Easton Utilities Commission,MD,70,20,20
0003794765,Harlan Municipal Utilities,IA,41,299,299
0003794765,Harlan Municipal Utilities,IA,50,66,66
0003795697,Cass Telephone Company,IL,10,1163,1163
0003795697,Cass Telephone Company,IL,50,2,2
0003795739,"Ligonier Telephone Co., Inc.",IN,10,320,320
0003795739,"Ligonier Telephone Co., Inc.",IN,50,243,243
0003795754,"Oneida Network Services, Inc.",IL,10,110,110
0003795754,Oneida Telephone Exchange,IL,50,155,155
0003800117,"AP&T Wireless, Inc.",AK,70,645,645
0003800570,"Plateau Telecommunications, Inc.",NM,50,583,583
0003800570,"Plateau Telecommunications, Inc.",NM,70,2437,2437
0003801891,"Helmsco, Inc.",TX,70,9347,9347
0003801909,"Cambridge Telephone Company, Inc.",ID,11,796,796
0003801909,"Cambridge Telephone Company, Inc.",ID,50,68,68
0003801909,"Cambridge Telephone Company, Inc.",ID,70,1,1
0003801925,Filer Mutual Telephone Company,ID,10,264,264
0003801925,Filer Mutual Telephone Company,ID,50,213,213
0003801925,Filer Mutual Telephone Company,ID,70,1042,1042
0003801925,Filer Mutual Telephone Company,NV,10,48,48
0003801925,Filer Mutual Telephone Company,NV,50,3,3
0003802303,"Ranch Wireless, Inc",TX,70,92509,92509
0003806668,"Telepak Networks, Inc.",MS,10,52,52
0003806668,"Telepak Networks, Inc.",MS,50,52,52
0003911385,"Windstream Iowa Telecommunications, Inc.",IA,10,28246,28246
0003911567,Orange City Communications,IA,10,157,157
0003911567,Orange City Communications,IA,42,151,151
0003936168,"Cellular Properties, Inc.",IL,70,497,497
0003936168,"Cellular Properties, Inc.",IN,70,2,2
0003936994,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,IN,11,456,456
0003936994,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,IN,12,75,75
0003936994,WASHINGTON COUNTY RURAL TELEPHONE COOPERATIVE INC,IN,50,23,23
0003944527,"Fisher Wireless Services, Inc.",AZ,70,23,23
0003944527,"Fisher Wireless Services, Inc.",CA,70,30,30
0004036778,Mediacom Southeast LLC,MN,41,143,143
0004036778,Mediacom Southeast LLC,MN,42,15729,15729
0004036778,Mediacom Southeast LLC,SD,42,984,984
0004052577,Nittany Media Inc,PA,42,387,387
0004052577,Nittany Media Inc,PA,50,395,395
0004052577,Nittany Media Inc,PA,70,65,65
0004052791,Gila River Telecommunications Inc.,AZ,10,204,204
0004053609,"Chatmoss Cablevision, Inc.",VA,42,260,260
0004056248,ATC Communications,IA,50,1,1
0004056248,Atkins Telephone Company,IA,11,113,113
0004056248,Atkins Telephone Company,IA,50,113,113
0004056602,"Bee Line, Inc.",ME,41,390,390
0004057147,Adams CATV Inc.,NY,42,5,5
0004057147,Adams CATV Inc.,PA,42,26,26
0004068474,Germantown Telephone Company,NY,11,305,305
0004068474,Germantown Telephone Company,NY,12,82,82
0004068474,Germantown Telephone Company,NY,50,135,135
0004069167,Savage Communications Inc.,MN,41,1040,1040
0004069167,Savage Communications Inc.,MN,42,543,543
0004073680,Woodstock Telephone Company,MN,50,779,779
0004074779,Farmers Telecommunications Corporation,AL,11,25,25
0004074779,Farmers Telecommunications Corporation,AL,50,2441,2439
0004074779,Farmers Telecommunications Corporation,AL,70,17,17
0004112835,The North-Eastern Pennsylvania Telephone Company,PA,10,2222,2222
0004122651,Benton Rural Electric Association,WA,70,3517,3517
0004142683,FBN Indiana Inc.,IN,50,44,44
0004142683,FBN Indiana Inc.,IN,70,7407,7407
0004156139,Baraga Telephone Company,MI,11,934,934
0004156139,Baraga Telephone Company,MI,50,29,29
0004207239,"Windstream Standard, LLC",GA,10,4453,4453
0004242723,"Docomo Pacific, Inc.",GU,42,37,37
0004242723,"Docomo Pacific, Inc.",MP,41,7,7
0004245569,"Wood's Performance Center, Inc.",KY,70,6,6
0004245569,"Wood's Performance Center, Inc.",TN,70,319,319
0004246898,Logan Telephone Cooperative Inc,KY,10,1336,1336
0004246898,Logan Telephone Cooperative Inc,KY,50,217,217
0004251419,"Guadalupe Valley Telephone Cooperative, Inc.",TX,10,2183,2183
0004251419,"Guadalupe Valley Telephone Cooperative, Inc.",TX,50,1355,1355
0004255303,"Farmers Mutual Telephone Company, Inc.",ID,11,452,452
0004255303,"Farmers Mutual Telephone Company, Inc.",ID,12,87,87
0004255303,"Farmers Mutual Telephone Company, Inc.",ID,50,88,88
0004257010,"Integra Telecom Holdings, Inc.",AZ,10,223,223
0004257010,"Integra Telecom Holdings, Inc.",AZ,20,4,4
0004257010,"Integra Telecom Holdings, Inc.",AZ,30,1329,1329
0004257010,"Integra Telecom Holdings, Inc.",AZ,50,53,53
0004257010,"Integra Telecom Holdings, Inc.",CA,10,374,374
0004257010,"Integra Telecom Holdings, Inc.",CA,30,550,550
0004257010,"Integra Telecom Holdings, Inc.",CA,50,86,86
0004257010,"Integra Telecom Holdings, Inc.",CO,10,653,653
0004257010,"Integra Telecom Holdings, Inc.",CO,20,37,37
0004257010,"Integra Telecom Holdings, Inc.",CO,30,2122,2122
0004257010,"Integra Telecom Holdings, Inc.",CO,50,15,15
0004257010,"Integra Telecom Holdings, Inc.",ID,10,224,224
0004257010,"Integra Telecom Holdings, Inc.",ID,20,4,4
0004257010,"Integra Telecom Holdings, Inc.",ID,30,354,354
0004257010,"Integra Telecom Holdings, Inc.",ID,50,112,112
0004257010,"Integra Telecom Holdings, Inc.",MN,10,781,781
0004257010,"Integra Telecom Holdings, Inc.",MN,20,233,233
0004257010,"Integra Telecom Holdings, Inc.",MN,30,1534,1534
0004257010,"Integra Telecom Holdings, Inc.",MN,50,22,22
0004257010,"Integra Telecom Holdings, Inc.",MT,20,108,108
0004257010,"Integra Telecom Holdings, Inc.",MT,30,101,101
0004257010,"Integra Telecom Holdings, Inc.",MT,50,41,41
0004257010,"Integra Telecom Holdings, Inc.",ND,10,82,82
0004257010,"Integra Telecom Holdings, Inc.",ND,20,59,59
0004257010,"Integra Telecom Holdings, Inc.",ND,30,135,135
0004257010,"Integra Telecom Holdings, Inc.",NV,10,222,222
0004257010,"Integra Telecom Holdings, Inc.",NV,30,278,278
0004257010,"Integra Telecom Holdings, Inc.",NV,50,9,9
0004257010,"Integra Telecom Holdings, Inc.",OR,10,1321,1321
0004257010,"Integra Telecom Holdings, Inc.",OR,20,229,229
0004257010,"Integra Telecom Holdings, Inc.",OR,30,1007,1007
0004257010,"Integra Telecom Holdings, Inc.",OR,50,386,386
0004257010,"Integra Telecom Holdings, Inc.",UT,10,611,611
0004257010,"Integra Telecom Holdings, Inc.",UT,20,72,72
0004257010,"Integra Telecom Holdings, Inc.",UT,30,777,777
0004257010,"Integra Telecom Holdings, Inc.",UT,50,199,199
0004257010,"Integra Telecom Holdings, Inc.",WA,10,1502,1502
0004257010,"Integra Telecom Holdings, Inc.",WA,20,144,144
0004257010,"Integra Telecom Holdings, Inc.",WA,30,1965,1965
0004257010,"Integra Telecom Holdings, Inc.",WA,50,297,297
0004260436,North Central Communications,KY,10,145,145
0004260436,North Central Communications,KY,50,8,8
0004260436,North Central Communications,TN,50,2,2
0004260436,"North Central Telephone Cooperative, Inc.",KY,10,338,338
0004260436,"North Central Telephone Cooperative, Inc.",KY,50,193,193
0004260436,"North Central Telephone Cooperative, Inc.",TN,10,504,504
0004260436,"North Central Telephone Cooperative, Inc.",TN,50,967,967
0004261061,"Duo County Telephone Cooperative, Inc.",KY,10,502,502
0004261061,"Duo County Telephone Cooperative, Inc.",KY,50,337,337
0004262853,Hemingford Cooperative Telephone Company,NE,10,1,1
0004262853,Hemingford Cooperative Telephone Company,NE,50,491,491
0004266664,"San Carlos Apache Telecommunications Utility, Inc.",AZ,11,398,398
0004266664,"San Carlos Apache Telecommunications Utility, Inc.",AZ,50,121,121
0004266938,"NTS Communications, Inc.",TX,10,1602,1602
0004266938,"NTS Communications, Inc.",TX,20,147,147
0004266938,"NTS Communications, Inc.",TX,40,50,50
0004266938,"NTS Communications, Inc.",TX,50,1125,1125
0004266938,"NTS Communications, Inc.",TX,70,46,46
0004268918,"Central Arkansas Telephone Cooperative,  Inc",AR,11,875,875
0004268918,"Central Arkansas Telephone Cooperative,  Inc",AR,50,3,3
0004269528,Miller Telephone Company,MO,11,156,156
0004269718,Valliant Telephone Company,OK,10,599,599
0004269718,Valliant Telephone Company,OK,70,6912,6912
0004269775,"Goodman Telephone Company, Inc.",MO,11,393,393
0004269775,"Goodman Telephone Company, Inc.",MO,12,393,393
0004269809,Seneca Telephone Company,MO,11,388,388
0004269809,Seneca Telephone Company,MO,12,388,388
0004269809,Seneca Telephone Company,OK,11,68,68
0004269809,Seneca Telephone Company,OK,12,68,68
0004269809,Seneca Telephone Company,OK,50,1,1
0004269817,Ozark Telephone Company,AR,11,28,28
0004269817,Ozark Telephone Company,AR,12,28,28
0004269817,Ozark Telephone Company,MO,11,267,267
0004269817,Ozark Telephone Company,MO,12,267,267
0004269817,Ozark Telephone Company,OK,11,79,79
0004269817,Ozark Telephone Company,OK,12,79,79
0004269833,Accipiter Communications Incorporated,AZ,11,2,2
0004269833,Accipiter Communications Incorporated,AZ,12,5,5
0004269833,Accipiter Communications Incorporated,AZ,50,215,215
0004273454,Molalla Telephone Company dba Molalla Communications Company,OR,10,128,128
0004273454,Molalla Telephone Company dba Molalla Communications Company,OR,50,281,281
0004273728,"Pathway Com-Tel, Inc.",TX,40,6,6
0004273728,"Pathway Com-Tel, Inc.",TX,50,624,624
0004273728,"Pathway Com-Tel, Inc.",TX,70,600,600
0004273751,Georgetown Telephone Company Inc.,MS,10,210,210
0004273850,"Alenco Communications, Inc",TX,11,2642,2642
0004274007,"Star Telephone Company, Inc.",LA,10,1252,1252
0004274890,"SkyBest Communications, Inc.",NC,10,186,186
0004274890,"SkyBest Communications, Inc.",NC,20,8,8
0004274890,"SkyBest Communications, Inc.",NC,50,106,106
0004275137,Riviera Telephone Company Inc,TX,10,116,116
0004275137,Riviera Telephone Company Inc,TX,70,97,97
0004278339,"Eastex Telephone Cooperative, Inc.",TX,11,6423,6423
0004278420,"Santa Rosa Telephone Coop, Inc.",OK,10,254,254
0004278420,"Santa Rosa Telephone Coop, Inc.",OK,30,2,2
0004278420,"Santa Rosa Telephone Coop, Inc.",OK,50,64,64
0004278420,"Santa Rosa Telephone Coop, Inc.",TX,10,533,533
0004278420,"Santa Rosa Telephone Coop, Inc.",TX,30,1,1
0004278420,"Santa Rosa Telephone Coop, Inc.",TX,50,534,534
0004278453,West Texas Rural Telephone Cooperative Inc.,TX,10,1951,1951
0004278453,West Texas Rural Telephone Cooperative Inc.,TX,50,104,104
0004279154,Board of Water Electric & Communication,IA,41,205,205
0004279154,Board of Water Electric & Communication,IA,42,387,387
0004279154,Board of Water Electric & Communication,IA,50,7,7
0004279154,Board of Water Electric & Communication,IA,70,32,32
0004279154,Board of Water Electric & Communication,IL,42,17,17
0004279154,Board of Water Electric & Communication,IL,70,2,2
0004280665,"South Plains Telephone Cooperative, Inc.",TX,10,642,642
0004280665,"South Plains Telephone Cooperative, Inc.",TX,50,498,498
0004283917,"Lavaca Telephone Company, Inc.-AR",AR,50,217,217
0004285466,Nortex Communications Company,TN,42,1,1
0004285466,Nortex Communications Company,TX,42,223,223
0004285466,Nortex Communications Company,TX,50,47,47
0004285474,Muenster Tel Corp of Texas d/b/a Nortex Communications,TX,11,183,183
0004285474,Muenster Tel Corp of Texas d/b/a Nortex Communications,TX,50,270,270
0004285474,Muenster Tel Corp of Texas d/b/a Nortex Communications,TX,70,355,355
0004285623,"Brazos Telephone Cooperative, Inc.",TX,11,3016,3016
0004285623,"Brazos Telephone Cooperative, Inc.",TX,12,648,648
0004285623,"Brazos Telephone Cooperative, Inc.",TX,50,448,448
0004296356,"interstate wireless, inc.",AZ,70,316,316
0004301339,Metamora Telephone Company,IL,11,526,526
0004301339,Metamora Telephone Company,IL,12,403,403
0004301339,Metamora Telephone Company,IL,50,75,75
0004301370,Marseilles Telephone Company,IL,11,522,522
0004301370,Marseilles Telephone Company,IL,12,356,356
0004301388,"MTCO Communications, Inc.",IL,11,5774,5774
0004301388,"MTCO Communications, Inc.",IL,12,29,29
0004301388,"MTCO Communications, Inc.",IL,50,194,194
0004306825,PLANTERS RURAL TELEPHONE COOP,GA,11,292,292
0004306825,PLANTERS RURAL TELEPHONE COOP,GA,50,1630,1630
